Store_ID,Department,Region,Product_Category,Date,Weekly_Sales,Cost,Profit,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
5,8,South,Groceries,2024-10-28,18052.28,12986.04,5066.24,0,33.52,2.93,256.15,9.82
8,2,South,Electronics,2023-04-03,49613.68,42269.97,7343.71,0,19.74,3.01,224.19,3.27
9,4,North,Home,2024-11-02,41736.66,26135.59,15601.07,0,31.63,3.48,242.52,9.62
15,6,South,Clothing,2023-03-02,36859.12,26725.91,10133.21,0,29.73,4.43,230.43,9.98
15,9,South,Sports,2024-09-25,7760.64,5531.09,2229.55,0,38.77,4.16,248.24,9.6
16,8,West,Clothing,2023-02-20,45693.97,32212.21,13481.76,0,37.93,3.07,242.75,7.7
14,8,East,Clothing,2024-02-07,40552.49,28074.8,12477.69,0,33.68,3.23,222.07,7.91
8,7,West,Sports,2023-01-05,15306.13,10148.31,5157.82,0,31.7,3.43,220.2,3.86
18,9,West,Home,2024-04-10,22651.17,14765.69,7885.48,0,18.22,4.46,215.15,9.12
10,2,East,Electronics,2024-08-26,26687.13,21139.46,5547.67,1,35.38,2.84,234.59,3.42
20,3,East,Clothing,2024-11-12,49298.72,43176.73,6121.99,0,22.83,3.21,257.83,5.22
6,10,North,Clothing,2024-06-17,43438.84,32694.48,10744.36,0,18.17,3.96,212.0,9.94
12,8,East,Home,2024-02-09,46860.14,32305.02,14555.12,0,21.52,4.43,205.72,5.96
2,6,West,Home,2024-05-27,40494.84,26230.45,14264.39,0,35.08,2.81,207.16,3.92
7,10,East,Groceries,2024-10-06,32240.8,27373.83,4866.97,1,14.46,2.95,246.99,9.79
16,9,East,Home,2023-08-21,14244.54,12698.26,1546.28,0,23.68,2.95,221.01,9.89
3,10,East,Home,2024-06-07,14363.61,10122.71,4240.9,0,24.77,2.54,213.46,4.31
13,4,South,Clothing,2023-12-12,11825.73,8127.65,3698.08,0,11.1,3.71,221.17,9.05
3,8,North,Electronics,2023-02-15,29599.23,23100.66,6498.57,0,15.87,3.84,238.72,5.73
18,10,South,Clothing,2024-06-29,46398.49,38631.32,7767.17,0,34.8,3.71,232.81,5.67
11,3,South,Home,2023-03-19,49630.91,36559.16,13071.75,0,34.92,2.64,244.62,4.84
8,3,North,Groceries,2024-12-30,17928.49,14145.97,3782.52,0,18.77,2.64,220.34,3.31
6,8,South,Electronics,2023-03-14,42795.42,34876.76,7918.66,1,36.25,2.92,227.12,4.88
1,5,East,Groceries,2023-09-06,31869.41,28305.7,3563.71,0,33.15,3.08,206.12,3.38
1,3,North,Sports,2023-02-16,27002.13,17538.19,9463.94,0,22.54,4.07,204.38,9.47
8,10,South,Groceries,2023-05-01,34959.59,31436.18,3523.41,0,32.45,2.82,227.74,7.63
5,1,West,Groceries,2023-08-02,21711.34,15581.08,6130.26,0,38.84,2.59,218.1,9.21
16,3,South,Home,2023-08-27,47501.81,38807.08,8694.73,0,23.77,3.29,236.77,8.02
11,9,West,Home,2023-02-25,36745.2,28357.16,8388.04,0,17.15,3.33,202.58,3.92
5,5,East,Home,2023-12-16,38939.05,29048.55,9890.5,0,38.25,3.4,207.31,9.58
4,10,West,Home,2023-04-17,15908.99,12877.1,3031.89,0,28.11,4.15,251.91,9.3
6,2,South,Home,2023-02-17,16903.58,12149.05,4754.53,1,13.16,2.7,233.98,5.44
14,7,South,Groceries,2024-07-26,22745.34,14507.73,8237.61,0,27.18,3.91,242.72,3.78
19,2,South,Sports,2023-12-03,39500.26,29493.58,10006.68,0,25.02,3.18,250.52,7.93
9,4,North,Home,2023-01-26,47245.82,35744.99,11500.83,0,35.67,3.12,227.83,8.1
12,7,North,Sports,2023-09-14,29285.93,19345.43,9940.5,1,25.92,4.37,245.66,9.28
11,4,South,Sports,2023-01-08,39837.06,35083.93,4753.13,0,17.66,3.0,231.48,3.37
14,7,South,Clothing,2024-09-16,26168.34,17486.8,8681.54,0,30.27,3.79,213.36,3.99
16,7,East,Clothing,2023-09-10,18285.27,13216.01,5069.26,0,26.28,3.05,220.26,7.19
1,1,North,Electronics,2024-11-22,46730.79,30210.47,16520.32,1,16.99,3.51,229.42,7.33
13,6,North,Clothing,2024-12-19,46788.06,35593.5,11194.56,1,27.21,4.07,219.01,3.24
13,9,North,Home,2023-10-30,14127.84,9780.58,4347.26,0,34.65,4.26,220.13,5.78
2,2,West,Sports,2024-09-30,18732.63,13989.19,4743.44,0,10.86,4.18,220.24,7.09
4,3,South,Electronics,2023-02-25,27264.96,18196.23,9068.73,0,28.93,3.66,207.37,8.17
6,10,East,Clothing,2024-12-26,13393.48,8252.16,5141.32,0,20.49,3.0,205.08,5.21
5,5,East,Groceries,2024-06-09,46797.54,39018.29,7779.25,0,18.78,3.82,202.79,6.39
3,9,South,Electronics,2024-04-18,31610.03,25045.45,6564.58,0,21.78,3.92,206.66,8.7
1,4,South,Home,2023-01-28,19361.83,13596.3,5765.53,1,20.26,2.52,220.62,9.68
4,1,East,Sports,2023-03-19,13281.34,8158.04,5123.3,0,34.97,3.38,235.63,4.61
20,4,West,Home,2023-08-04,47945.99,41217.85,6728.14,0,18.24,4.19,211.29,4.77
2,6,East,Home,2024-01-21,38217.59,24877.3,13340.29,0,31.99,3.48,253.28,9.58
5,5,West,Groceries,2023-12-31,38048.23,33452.87,4595.36,0,12.82,3.12,248.5,5.77
3,1,West,Groceries,2024-10-27,8262.44,6143.77,2118.67,0,38.54,4.24,231.23,8.03
9,4,North,Sports,2024-06-09,45288.45,31797.75,13490.7,0,28.67,2.81,243.45,7.29
20,6,South,Clothing,2024-11-29,24968.09,20536.95,4431.14,0,31.2,2.91,221.98,5.0
6,10,North,Home,2023-11-08,36809.32,31768.35,5040.97,1,18.94,3.87,202.21,7.57
18,10,West,Clothing,2023-01-07,48186.01,34270.57,13915.44,0,22.36,3.2,254.26,7.59
6,4,East,Sports,2023-01-03,9500.56,6861.33,2639.23,0,16.71,3.93,207.67,7.15
19,9,North,Home,2024-09-14,26702.44,19491.38,7211.06,0,37.98,2.82,256.88,3.7
12,5,East,Clothing,2023-12-29,7232.57,6340.77,891.8,0,24.64,3.0,234.31,9.97
11,8,West,Home,2024-05-22,27479.54,22197.13,5282.41,0,28.91,2.81,218.33,5.8
2,9,East,Groceries,2023-10-01,16351.67,11025.83,5325.84,0,32.03,4.41,229.73,7.47
15,10,North,Groceries,2024-05-20,45997.95,30151.65,15846.3,0,21.13,3.31,230.1,9.2
12,5,West,Electronics,2023-01-15,22932.16,15344.14,7588.02,0,31.6,3.17,201.4,5.96
12,6,South,Sports,2023-07-11,33524.26,22765.29,10758.97,0,30.28,2.53,221.33,8.42
9,1,North,Clothing,2024-09-22,43712.93,29246.36,14466.57,0,31.17,2.81,244.39,9.8
2,7,North,Home,2024-04-29,49266.13,39292.3,9973.83,0,24.68,3.34,230.6,5.51
3,4,South,Electronics,2023-01-28,36482.0,23158.05,13323.95,1,21.49,2.64,214.65,5.84
12,2,West,Sports,2024-12-14,25509.1,18269.81,7239.29,0,16.66,3.52,220.11,9.34
16,5,South,Sports,2023-02-08,8408.28,6621.66,1786.62,0,34.74,3.41,251.78,4.12
1,3,North,Sports,2023-09-30,15098.08,10376.28,4721.8,1,28.25,4.03,231.53,3.2
3,6,West,Clothing,2023-08-19,32396.09,20072.04,12324.05,0,23.33,3.82,231.7,9.36
20,8,East,Groceries,2023-03-27,7945.9,4962.59,2983.31,0,38.32,3.39,257.69,8.75
2,7,North,Electronics,2024-04-18,30840.66,19669.87,11170.79,1,11.44,2.95,219.25,9.81
9,3,East,Clothing,2023-05-06,5162.29,4391.83,770.46,0,35.51,3.95,228.77,3.41
19,8,South,Home,2024-06-20,39039.61,31128.59,7911.02,1,39.93,3.92,248.7,4.09
15,2,West,Clothing,2023-05-25,32709.09,20258.59,12450.5,1,36.61,2.81,245.53,3.74
18,10,South,Home,2024-06-08,10715.93,7686.76,3029.17,0,34.31,4.33,215.95,7.78
11,9,East,Home,2023-07-31,18336.54,12534.41,5802.13,0,21.23,2.63,209.07,7.24
16,4,North,Sports,2023-01-25,30634.73,23693.27,6941.46,0,16.94,2.61,242.04,5.52
17,1,West,Clothing,2024-08-02,34552.1,26150.47,8401.63,0,32.05,2.87,215.46,3.4
5,8,South,Groceries,2024-01-29,25805.11,19207.7,6597.41,0,19.14,4.32,255.36,7.48
12,7,East,Home,2023-03-08,41178.16,28592.21,12585.95,0,15.28,3.54,207.75,6.99
11,5,East,Sports,2023-08-21,10059.82,6451.76,3608.06,0,33.6,4.08,219.1,3.79
15,10,North,Groceries,2023-04-19,8804.56,7243.63,1560.93,0,19.38,2.96,203.29,9.36
3,5,East,Clothing,2023-05-26,6990.99,6039.91,951.08,0,37.43,3.48,242.2,4.39
1,7,West,Groceries,2023-04-21,29112.25,25713.26,3398.99,0,35.22,3.22,253.48,8.2
20,5,East,Clothing,2023-08-16,36780.43,22715.07,14065.36,0,35.43,4.16,238.15,9.2
16,8,North,Home,2023-04-21,10873.46,8937.69,1935.77,0,33.15,2.55,256.27,7.06
2,6,South,Electronics,2024-04-14,43628.92,35686.32,7942.6,1,36.43,2.99,207.71,4.73
2,5,West,Electronics,2023-02-03,32681.69,28894.96,3786.73,1,34.17,2.81,205.26,5.16
3,9,South,Home,2024-09-14,49430.5,33408.81,16021.69,0,28.08,4.22,250.3,9.2
8,2,South,Groceries,2024-01-04,41599.78,34222.21,7377.57,1,18.87,3.44,251.33,5.09
15,1,East,Clothing,2024-08-17,34586.3,21318.58,13267.72,0,36.65,3.31,249.86,8.22
7,8,East,Electronics,2024-07-07,30670.24,24210.28,6459.96,0,35.22,3.4,247.94,9.93
6,3,North,Clothing,2024-02-29,49881.48,35179.13,14702.35,0,24.19,4.44,221.73,10.0
9,7,East,Home,2024-09-04,49120.66,40803.2,8317.46,0,11.17,4.2,213.05,6.73
20,10,East,Groceries,2024-06-01,37689.32,32374.8,5314.52,1,29.16,3.91,255.73,8.79
1,8,South,Clothing,2024-11-22,25483.25,18079.0,7404.25,0,11.52,3.08,218.42,9.93
8,6,West,Groceries,2023-10-09,25795.17,19544.38,6250.79,0,37.79,2.83,223.9,5.62
3,10,East,Electronics,2023-11-16,24275.41,15420.26,8855.15,0,38.85,4.34,241.97,4.77
4,9,West,Clothing,2024-03-18,28912.92,20963.95,7948.97,0,15.68,3.35,217.6,3.8
15,7,East,Sports,2023-11-11,17311.29,12260.55,5050.74,0,30.29,3.06,249.15,3.99
6,10,East,Electronics,2024-01-12,46705.5,30589.16,16116.34,0,12.77,3.44,204.2,8.97
15,5,North,Groceries,2023-10-16,27060.35,23497.68,3562.67,0,31.89,4.34,247.47,7.12
3,8,East,Home,2024-03-12,42890.35,27639.67,15250.68,0,20.42,3.27,236.11,9.12
14,2,North,Sports,2024-10-23,26388.67,20866.1,5522.57,0,30.43,3.63,234.38,8.53
20,7,South,Clothing,2023-10-04,37323.06,32360.69,4962.37,0,21.19,4.11,227.5,7.72
14,4,West,Electronics,2024-12-10,20159.69,17611.32,2548.37,0,14.37,3.35,216.62,7.27
4,9,East,Clothing,2024-08-04,33116.31,27750.54,5365.77,0,22.18,2.97,227.84,3.34
12,1,North,Clothing,2024-05-17,27426.72,17905.32,9521.4,0,13.38,4.49,227.0,9.11
17,7,South,Sports,2024-09-15,21520.14,18189.46,3330.68,0,27.31,4.41,235.03,5.92
7,6,East,Sports,2024-05-30,44670.03,30508.27,14161.76,0,11.23,4.19,216.89,6.92
9,8,North,Sports,2023-12-16,10072.03,8830.34,1241.69,0,25.82,3.88,204.66,3.15
3,5,North,Sports,2024-03-21,30890.11,25105.2,5784.91,1,36.59,3.09,208.71,9.55
13,1,South,Home,2023-12-16,13746.61,11486.4,2260.21,0,35.14,4.33,241.95,9.32
15,1,East,Groceries,2024-08-29,43747.48,27364.47,16383.01,0,36.48,3.05,201.35,6.8
18,9,East,Sports,2024-10-25,21475.81,16640.09,4835.72,1,37.66,4.1,251.39,7.04
19,10,West,Electronics,2023-05-17,33504.37,28356.18,5148.19,0,13.14,4.34,241.66,7.94
1,6,East,Clothing,2023-08-31,12450.36,10688.35,1762.01,0,13.86,3.71,246.09,4.85
6,10,North,Sports,2024-06-26,23221.12,14132.13,9088.99,0,26.71,4.11,250.16,4.55
2,5,West,Electronics,2023-02-09,45471.07,40094.01,5377.06,0,36.82,4.08,207.36,7.72
14,1,West,Home,2023-08-17,12472.9,7645.91,4826.99,0,39.23,2.89,249.35,3.73
6,6,East,Electronics,2024-07-01,37184.66,29166.0,8018.66,1,11.39,3.84,230.28,6.18
14,6,West,Electronics,2023-08-11,14202.97,11476.23,2726.74,0,20.67,2.69,253.13,6.45
4,3,North,Home,2023-01-06,23708.71,14988.73,8719.98,0,16.39,3.52,253.2,5.67
8,8,North,Home,2023-11-18,31620.85,19427.96,12192.89,1,32.68,2.82,201.45,4.3
3,1,South,Clothing,2024-04-12,32392.45,27063.04,5329.41,1,29.21,3.33,222.97,5.49
19,1,North,Sports,2023-03-16,32113.01,22973.69,9139.32,0,13.6,4.17,231.58,5.36
14,6,South,Electronics,2023-01-04,33805.91,21369.86,12436.05,0,24.51,4.47,240.7,6.49
20,10,West,Groceries,2024-10-07,17229.59,14279.89,2949.7,0,30.56,3.14,217.17,7.72
17,1,South,Groceries,2023-04-28,23061.54,19711.83,3349.71,0,33.37,3.56,215.13,9.78
8,6,East,Clothing,2024-08-28,6679.34,5184.61,1494.73,0,10.6,3.52,222.88,4.01
14,1,South,Groceries,2024-05-18,47099.45,30537.92,16561.53,1,36.71,4.41,230.06,9.11
6,6,East,Clothing,2024-07-27,42669.48,25796.55,16872.93,0,27.08,3.46,257.07,4.99
16,3,West,Sports,2024-03-16,13965.65,11315.54,2650.11,0,34.36,3.9,245.73,7.14
19,8,South,Clothing,2023-07-13,14064.98,10760.3,3304.68,0,34.24,4.34,225.76,6.83
14,6,North,Home,2024-12-15,6891.64,5480.5,1411.14,0,15.7,3.25,203.26,6.9
19,1,East,Home,2024-01-27,48667.27,41073.01,7594.26,0,13.31,4.3,210.11,8.06
3,5,West,Home,2023-01-26,41323.4,30177.17,11146.23,0,31.64,4.33,227.36,5.67
10,8,North,Home,2024-03-10,21231.64,13532.08,7699.56,0,14.69,4.36,248.83,5.23
19,3,East,Home,2023-06-22,26685.87,23536.8,3149.07,0,35.5,3.04,222.84,8.97
9,6,West,Home,2023-10-27,18138.51,13850.18,4288.33,0,31.79,3.3,232.31,4.54
20,5,West,Home,2024-10-06,31875.98,25009.52,6866.46,0,35.25,4.24,253.51,4.26
13,6,North,Home,2023-11-22,37278.88,32806.29,4472.59,0,18.97,3.22,254.83,3.11
7,10,West,Home,2024-02-14,25131.58,22102.6,3028.98,0,19.5,3.7,212.95,4.47
14,1,South,Sports,2023-04-28,44311.74,34192.2,10119.54,0,30.14,2.74,202.62,6.63
9,7,West,Home,2024-12-24,28266.16,19483.4,8782.76,0,10.94,2.61,218.32,6.77
19,9,East,Clothing,2023-08-13,11491.4,10332.31,1159.09,0,31.79,3.32,241.75,4.78
15,2,East,Sports,2024-06-15,33003.11,26542.59,6460.52,0,35.07,3.66,257.07,3.51
20,10,East,Groceries,2023-04-23,25800.39,18641.58,7158.81,0,22.45,3.29,204.62,8.21
14,5,South,Electronics,2023-05-20,47105.23,36174.51,10930.72,0,32.95,3.66,201.71,8.31
6,10,North,Sports,2024-07-12,28521.63,20671.06,7850.57,1,15.24,3.53,253.05,9.98
4,4,South,Home,2023-01-01,23128.96,20041.05,3087.91,0,19.67,3.87,244.89,9.3
8,6,South,Sports,2023-03-31,34284.8,25533.6,8751.2,0,39.23,3.8,259.53,9.48
17,6,South,Electronics,2024-10-15,28714.38,24322.76,4391.62,0,39.59,3.35,223.81,8.59
9,2,West,Electronics,2023-11-16,21850.24,18617.56,3232.68,0,25.38,3.35,224.96,7.31
1,2,North,Home,2024-07-03,55849.16,47320.98,8528.18,1,38.03,2.78,210.34,3.9
20,4,West,Home,2023-05-19,18598.35,15188.46,3409.89,0,25.68,3.53,206.95,7.36
14,1,South,Clothing,2024-05-25,17488.8,14978.52,2510.28,0,18.75,3.67,234.72,3.39
11,9,East,Electronics,2023-09-16,43899.24,31439.27,12459.97,0,18.01,3.45,221.86,9.2
3,7,South,Home,2024-11-03,5151.78,3268.28,1883.5,0,37.89,3.15,204.82,6.37
9,7,North,Electronics,2024-11-20,14056.39,11986.39,2070.0,0,15.17,3.94,253.22,7.88
14,3,East,Clothing,2023-01-10,31570.1,23660.23,7909.87,0,27.39,2.65,211.9,3.37
9,3,North,Groceries,2023-09-18,12310.27,7856.57,4453.7,0,26.67,4.33,244.92,6.74
4,1,South,Electronics,2024-10-11,49361.18,31324.3,18036.88,0,32.19,2.54,216.93,5.11
4,3,North,Clothing,2023-06-21,35482.75,22984.76,12497.99,1,24.98,4.42,248.77,4.99
8,3,West,Clothing,2023-01-13,41432.35,34193.79,7238.56,1,18.17,3.42,207.1,5.73
2,4,East,Clothing,2023-06-17,12216.81,9935.41,2281.4,0,15.08,3.33,245.36,3.0
9,4,North,Sports,2024-10-03,18022.01,11915.17,6106.84,0,28.62,3.01,205.89,6.27
14,3,East,Home,2024-08-18,32658.12,27892.55,4765.57,0,31.57,2.52,226.81,6.41
9,10,East,Electronics,2023-11-17,29729.9,20346.8,9383.1,0,27.09,3.05,244.04,9.04
16,8,South,Sports,2023-11-15,41834.28,35052.76,6781.52,1,32.15,2.72,210.39,6.14
17,8,South,Electronics,2024-09-04,17115.49,12779.14,4336.35,0,14.25,3.82,217.14,5.54
16,1,East,Sports,2023-11-25,34409.4,28197.29,6212.11,0,36.47,3.14,251.89,9.96
12,7,North,Home,2024-07-03,18093.9,12926.58,5167.32,0,27.47,4.03,253.11,7.0
3,2,East,Clothing,2024-02-23,31403.87,22112.79,9291.08,0,13.81,2.91,202.7,6.31
11,1,South,Electronics,2024-08-28,42214.9,35984.31,6230.59,1,23.86,4.3,210.09,6.47
14,3,North,Clothing,2023-04-05,20060.23,12248.59,7811.64,1,35.34,3.55,207.05,8.66
18,4,East,Home,2024-08-03,29688.49,26494.63,3193.86,0,36.93,2.73,210.78,5.38
5,6,South,Electronics,2023-11-14,5537.22,4399.07,1138.15,0,17.94,3.3,258.21,5.72
16,10,East,Groceries,2023-08-24,29924.02,21836.9,8087.12,1,31.34,2.91,233.1,8.29
20,5,East,Groceries,2023-11-30,42028.83,33136.22,8892.61,1,13.0,2.9,228.09,3.51
5,4,East,Groceries,2024-01-11,8277.47,5271.28,3006.19,0,11.01,3.51,259.07,9.06
3,8,North,Home,2024-04-03,47241.99,35630.65,11611.34,0,26.81,3.84,233.42,6.01
12,4,South,Groceries,2023-05-17,25644.0,22964.94,2679.06,0,30.84,4.32,239.67,7.07
1,10,South,Electronics,2024-08-10,47228.73,31670.68,15558.05,0,33.87,3.5,219.97,8.3
9,2,West,Groceries,2024-06-30,12208.01,9970.08,2237.93,1,20.21,4.43,222.93,4.86
9,3,East,Electronics,2024-05-27,47745.62,34877.77,12867.85,0,10.2,4.38,235.66,9.23
4,6,East,Home,2023-10-23,16335.15,12998.49,3336.66,1,24.39,4.23,204.19,9.85
3,8,West,Clothing,2023-11-16,25767.31,17044.2,8723.11,0,10.48,3.5,215.35,6.46
17,8,East,Sports,2024-07-25,47209.64,34988.93,12220.71,0,12.76,2.78,211.81,9.56
2,9,North,Groceries,2023-12-15,15471.87,13832.28,1639.59,0,19.8,2.94,200.95,3.01
1,7,West,Sports,2023-08-17,6565.32,4323.83,2241.49,0,23.12,3.8,232.21,9.26
8,2,South,Clothing,2023-09-27,40689.98,32183.07,8506.91,0,18.38,3.34,233.66,5.18
13,8,East,Home,2023-10-18,31814.76,24582.61,7232.15,0,27.46,2.79,223.04,5.18
15,7,South,Home,2024-12-25,28126.45,21643.74,6482.71,0,11.66,3.46,216.12,4.6
8,8,East,Clothing,2023-06-14,6545.45,5135.15,1410.3,0,14.34,2.53,239.12,5.22
12,3,West,Sports,2023-01-05,34395.41,25819.65,8575.76,0,30.86,3.97,208.08,4.49
12,7,South,Groceries,2024-01-14,12723.05,7698.45,5024.6,0,14.26,2.65,231.12,9.34
14,10,East,Electronics,2023-03-19,46903.85,40807.71,6096.14,0,29.19,3.76,246.08,9.29
15,9,North,Home,2024-02-14,35857.71,30410.7,5447.01,0,11.64,4.09,209.86,3.72
15,3,West,Clothing,2024-07-27,36816.52,24013.59,12802.93,0,22.22,2.77,245.2,4.0
9,10,East,Sports,2023-05-12,15466.11,11197.18,4268.93,0,15.32,3.54,245.65,9.03
19,6,East,Groceries,2024-08-23,44633.92,37098.14,7535.78,0,13.29,4.06,203.6,5.79
20,2,East,Sports,2023-02-11,29197.97,26103.53,3094.44,0,27.01,3.02,201.13,4.18
8,2,West,Groceries,2023-03-30,43568.79,38573.24,4995.55,0,37.85,2.83,258.44,6.57
19,5,East,Electronics,2024-02-06,17192.64,14954.29,2238.35,0,11.64,3.17,211.6,5.92
6,5,East,Electronics,2023-10-23,38995.78,25250.24,13745.54,0,22.65,3.61,249.33,4.53
20,7,South,Clothing,2023-10-22,30855.51,26978.28,3877.23,0,31.23,3.65,233.71,8.05
19,2,South,Clothing,2024-09-07,7178.87,6199.19,979.68,0,23.88,2.76,215.87,7.42
4,7,West,Groceries,2024-06-09,23240.4,16572.38,6668.02,0,34.19,3.42,207.8,3.7
7,5,West,Groceries,2024-11-21,13275.97,9536.88,3739.09,0,15.39,3.04,229.8,9.48
4,6,North,Groceries,2024-09-28,21162.81,15617.58,5545.23,0,38.79,4.18,224.44,6.91
12,8,East,Groceries,2024-02-26,22250.82,17730.63,4520.19,0,21.55,3.13,241.93,4.75
13,10,South,Electronics,2023-01-23,26371.78,17886.68,8485.1,0,20.25,4.18,254.25,4.44
3,4,South,Clothing,2024-07-28,32013.07,19428.24,12584.83,0,36.24,3.36,248.31,3.95
12,7,East,Clothing,2023-05-23,30693.99,19716.86,10977.13,0,26.92,3.95,216.47,5.97
2,6,East,Home,2024-10-26,6754.61,4944.61,1810.0,0,25.49,3.52,252.74,3.95
2,10,West,Clothing,2023-05-25,38781.01,26549.51,12231.5,0,31.81,3.74,250.0,5.91
9,2,North,Clothing,2023-08-13,47713.27,39571.24,8142.03,0,27.4,3.29,255.75,4.04
1,8,North,Sports,2024-05-17,20690.66,13076.64,7614.02,0,14.88,4.04,227.52,7.6
8,10,West,Sports,2024-09-07,13088.61,11455.67,1632.94,0,30.23,3.35,246.11,8.5
6,9,West,Home,2023-04-14,29300.07,25449.99,3850.08,0,14.0,3.41,235.5,6.85
6,5,South,Groceries,2023-02-08,36721.08,32043.81,4677.27,0,34.18,3.54,218.63,7.76
18,10,West,Home,2023-07-17,35550.72,29218.53,6332.19,0,39.69,4.16,259.67,9.57
17,4,North,Home,2024-10-07,32544.93,20571.65,11973.28,0,21.32,3.82,202.3,7.47
12,6,South,Electronics,2024-08-01,11580.45,8470.42,3110.03,0,23.34,3.2,209.74,5.55
6,8,North,Clothing,2024-01-26,42657.12,27275.88,15381.24,0,11.39,3.84,253.55,6.15
8,3,East,Electronics,2023-06-28,24152.97,21648.54,2504.43,0,10.41,3.78,203.63,9.02
19,10,North,Clothing,2024-07-07,14966.09,10474.94,4491.15,0,37.64,4.36,253.21,3.92
10,1,South,Home,2024-03-23,8881.98,6888.86,1993.12,0,13.86,4.18,242.91,5.28
1,4,North,Clothing,2024-05-14,33682.52,28085.09,5597.43,1,23.37,3.79,202.2,7.04
13,4,South,Groceries,2023-01-15,32808.79,28746.56,4062.23,0,34.46,3.18,225.76,7.73
17,1,South,Groceries,2024-09-14,34942.0,28885.3,6056.7,0,36.68,4.06,245.27,8.34
3,9,West,Home,2024-10-30,52032.57,41748.39,10284.18,1,25.58,3.65,234.99,5.23
8,3,North,Sports,2023-10-16,11891.66,8797.39,3094.27,0,26.95,4.47,256.15,4.02
14,5,West,Groceries,2024-04-22,49359.81,38580.62,10779.19,0,30.09,3.0,252.06,9.68
3,6,West,Home,2023-08-19,34460.41,21649.72,12810.69,0,38.84,2.66,219.96,3.53
16,8,North,Electronics,2024-02-24,25440.31,22010.37,3429.94,0,28.08,2.64,205.08,3.67
13,6,South,Sports,2023-06-06,44968.74,34317.14,10651.6,0,26.78,3.78,256.66,6.46
20,3,East,Groceries,2024-07-03,36251.59,22187.44,14064.15,0,10.44,4.38,231.04,8.73
17,6,North,Home,2024-03-16,20692.27,18125.82,2566.45,0,12.43,2.5,204.46,8.42
13,1,West,Home,2023-04-07,44783.86,33444.17,11339.69,0,27.32,3.95,248.99,9.56
6,4,West,Electronics,2024-02-15,43570.75,37495.97,6074.78,1,38.09,3.81,252.11,3.99
17,6,South,Electronics,2023-10-16,42545.28,36464.13,6081.15,1,36.0,3.96,238.37,5.63
14,7,West,Sports,2023-09-11,45337.54,38297.78,7039.76,0,39.48,3.21,226.85,4.97
17,10,East,Groceries,2023-07-15,25178.73,15571.05,9607.68,0,25.84,4.14,239.73,9.03
8,3,West,Home,2024-08-20,34560.68,23298.05,11262.63,0,33.64,2.59,242.4,6.42
11,9,South,Sports,2024-06-05,41227.29,35565.31,5661.98,1,35.21,4.01,253.58,3.19
20,7,North,Sports,2024-05-31,25427.3,22114.05,3313.25,0,29.44,3.03,257.35,7.96
1,1,South,Electronics,2024-09-26,8755.35,6456.38,2298.97,0,20.16,3.45,230.86,5.72
7,2,West,Home,2023-04-28,39714.79,29071.72,10643.07,0,24.1,4.15,247.91,6.72
17,1,South,Clothing,2023-06-08,7151.74,4666.81,2484.93,0,35.74,3.04,257.87,9.26
10,9,West,Electronics,2023-08-16,37306.15,33221.99,4084.16,0,18.96,2.87,209.07,4.8
11,9,South,Home,2023-08-04,45989.38,30534.26,15455.12,0,37.71,3.86,201.1,4.68
9,7,North,Sports,2024-11-26,20613.6,13548.93,7064.67,0,16.89,3.57,252.14,4.84
9,10,West,Sports,2023-01-15,9592.78,7657.14,1935.64,0,32.49,3.53,211.72,5.37
5,3,East,Groceries,2023-06-06,15478.88,10415.02,5063.86,0,28.92,3.01,202.55,3.75
17,5,East,Clothing,2024-10-09,30302.67,26715.79,3586.88,0,32.49,2.57,209.61,7.88
9,4,East,Electronics,2023-09-18,51473.5,31052.53,20420.97,1,23.12,3.32,223.05,4.45
17,7,East,Groceries,2023-06-06,33820.64,20350.76,13469.88,1,37.98,2.71,213.16,9.48
19,9,West,Groceries,2023-02-16,17075.45,12831.57,4243.88,1,28.97,4.31,218.32,4.51
7,2,West,Clothing,2023-11-20,37404.05,27919.08,9484.97,1,18.65,2.58,258.52,4.79
9,8,North,Electronics,2024-11-15,37978.02,24648.08,13329.94,0,29.15,3.36,242.26,5.08
7,9,South,Electronics,2023-05-10,22697.77,16986.01,5711.76,0,18.6,2.6,242.73,8.38
13,10,West,Sports,2024-02-15,37468.13,27108.13,10360.0,0,18.81,2.69,205.68,5.99
11,10,East,Electronics,2023-04-05,27143.24,23535.87,3607.37,1,21.99,3.82,243.93,8.74
14,9,West,Groceries,2024-09-18,40509.06,24417.9,16091.16,0,35.57,3.79,244.36,8.49
19,10,East,Sports,2023-10-19,20348.25,18168.56,2179.69,0,25.01,2.57,239.58,9.51
11,7,North,Electronics,2023-10-10,16524.82,13010.29,3514.53,0,30.37,2.5,213.71,8.3
13,9,South,Clothing,2023-03-10,44563.16,28767.88,15795.28,0,21.76,2.66,225.38,3.36
14,9,West,Groceries,2024-10-21,29681.3,18225.15,11456.15,0,17.91,4.03,250.78,8.86
13,3,South,Home,2023-01-11,17832.03,13577.87,4254.16,0,38.64,3.67,240.21,9.57
1,4,East,Clothing,2023-09-11,47078.91,31564.86,15514.05,0,28.11,2.58,243.97,9.96
8,2,East,Clothing,2024-07-03,36088.3,24913.55,11174.75,0,38.02,3.48,235.24,3.88
